batch,peel,minimum_threshold,selected_threshold,target_fdr,estimated_fdr,positive_local_maxima,negative_local_maxima,positive_count_above_floor,negative_count_above_floor,negative_to_positive_floor_ratio,selected_target_count,selected_decoy_count,accepted_events,positive_score_max,negative_score_max,domain,exact_fdr
126,7,8.0,22.699636459350582,0.05,0.0465116277337074,484,438,484,438,0.9049586776859504,86,3,86,30.955711364746094,24.2262020111084,denoised_native_fdr,0.046511627906976744
126,8,8.0,inf,0.05,inf,491,437,491,437,0.890020366598778,0,0,0,29.966110229492188,24.2262020111084,denoised_native_fdr,
127,0,8.0,36.269073486328125,0.05,0.0491803288459777,473,444,473,444,0.9386892177589852,305,14,305,76.614990234375,43.43840789794922,denoised_native_fdr,0.04918032786885246
127,1,8.0,27.38993453979492,0.05,0.0495049506425857,467,453,467,453,0.9700214132762311,404,19,404,56.85451126098633,40.19911956787109,denoised_native_fdr,0.04950495049504951
127,2,8.0,25.3043155670166,0.05,0.048048049211502,451,443,451,443,0.9822616407982262,333,15,333,47.39485931396485,32.13172149658203,denoised_native_fdr,0.04804804804804805
127,3,8.0,26.782617568969727,0.05,0.0421686731278896,452,445,452,445,0.9845132743362832,166,6,166,45.26301574707031,32.13172149658203,denoised_native_fdr,0.04216867469879518
127,4,8.0,26.871980667114254,0.05,0.0476190485060215,463,442,463,442,0.9546436285097192,84,3,84,37.24102020263672,28.651575088500977,denoised_native_fdr,0.047619047619047616
127,5,8.0,27.60650634765625,0.05,0.0344827584922313,468,442,468,442,0.9444444444444444,29,0,29,36.84876251220703,27.563480377197266,denoised_native_fdr,0.034482758620689655
127,6,8.0,inf,0.05,inf,467,441,467,441,0.9443254817987152,0,0,0,34.508480072021484,27.563480377197266,denoised_native_fdr,
128,0,8.0,33.6077995300293,0.05,0.0485175214707851,480,426,480,426,0.8875,371,17,371,109.33926391601562,49.3681526184082,denoised_native_fdr,0.04851752021563342
128,1,8.0,27.77048110961914,0.05,0.0492227971553802,465,439,465,439,0.9440860215053763,386,18,386,61.36303329467773,38.815860748291016,denoised_native_fdr,0.04922279792746114
128,2,8.0,24.901391983032227,0.05,0.0485714301466941,446,446,446,446,1.0,350,16,350,56.09220886230469,27.73219490051269,denoised_native_fdr,0.04857142857142857
128,3,8.0,24.0177059173584,0.05,0.0477815717458725,453,447,453,447,0.9867549668874172,293,13,293,51.24892425537109,27.73219490051269,denoised_native_fdr,0.04778156996587031
128,4,8.0,23.854209899902344,0.05,0.0486486479640007,453,448,453,448,0.9889624724061812,185,8,185,42.85511779785156,27.73219490051269,denoised_native_fdr,0.04864864864864865
128,5,8.0,23.092605590820312,0.05,0.0481283403933048,465,454,465,454,0.9763440860215054,187,8,187,42.49082565307617,26.660720825195312,denoised_native_fdr,0.0481283422459893
128,6,8.0,24.771350860595703,0.05,0.0434782616794109,465,457,465,457,0.9827956989247312,46,1,46,34.924747467041016,26.660720825195312,denoised_native_fdr,0.043478260869565216
128,7,8.0,20.39456367492676,0.05,0.049562681466341,465,457,465,457,0.9827956989247312,343,16,343,32.25724029541016,24.01463508605957,denoised_native_fdr,0.04956268221574344
128,8,8.0,24.106121063232425,0.05,0.050000000745058,471,459,471,459,0.9745222929936306,20,0,20,31.46256256103516,24.01463508605957,denoised_native_fdr,0.05
128,9,8.0,20.28340148925781,0.05,0.050000000745058,472,459,472,459,0.972457627118644,180,8,180,28.22407913208008,24.01463508605957,denoised_native_fdr,0.05
128,10,8.0,inf,0.05,inf,487,459,487,459,0.942505133470226,0,0,0,25.77506446838379,23.003267288208008,denoised_native_fdr,
129,0,8.0,33.32288360595703,0.05,0.0492753610014915,469,441,469,441,0.9402985074626866,345,16,345,108.32711029052734,44.6422233581543,denoised_native_fdr,0.04927536231884058
129,1,8.0,26.47231101989746,0.05,0.0495867766439914,462,430,462,430,0.9307359307359307,363,17,363,60.92165756225586,36.711387634277344,denoised_native_fdr,0.049586776859504134
129,2,8.0,24.2615909576416,0.05,0.0476190485060215,466,443,466,443,0.9506437768240344,315,14,315,53.94774627685547,36.711387634277344,denoised_native_fdr,0.047619047619047616
129,3,8.0,22.055025100708008,0.05,0.0448275879025459,448,444,448,444,0.9910714285714286,290,12,290,52.64385223388672,36.711387634277344,denoised_native_fdr,0.04482758620689655
129,4,8.0,21.78982734680176,0.05,0.0466321259737014,454,440,454,440,0.9691629955947136,193,8,193,45.17477035522461,31.820518493652344,denoised_native_fdr,0.046632124352331605
129,5,8.0,22.561695098876957,0.05,0.0379746817052364,461,445,461,445,0.96529284164859,79,2,79,34.44795608520508,23.15757369995117,denoised_native_fdr,0.0379746835443038
129,6,8.0,23.32271194458008,0.05,0.0322580635547637,473,448,473,448,0.9471458773784356,31,0,31,32.243370056152344,23.15757369995117,denoised_native_fdr,0.03225806451612903
129,7,8.0,23.698486328125,0.05,0.050000000745058,475,448,475,448,0.943157894736842,20,0,20,28.259117126464844,23.15757369995117,denoised_native_fdr,0.05
129,8,8.0,inf,0.05,inf,477,449,477,449,0.941299790356394,0,0,0,27.60192108154297,23.15757369995117,denoised_native_fdr,
130,0,8.0,29.66141891479492,0.05,0.0481927692890167,481,438,481,438,0.9106029106029108,415,19,415,75.67667388916016,61.28289413452149,denoised_native_fdr,0.04819277108433735
130,1,8.0,25.04375648498535,0.05,0.0496083535254001,446,448,446,448,1.0044843049327354,383,18,383,61.77965927124024,33.670623779296875,denoised_native_fdr,0.04960835509138381
130,2,8.0,24.5129451751709,0.05,0.0481481477618217,443,445,443,445,1.0045146726862302,270,12,270,49.9902572631836,32.39639663696289,denoised_native_fdr,0.04814814814814815
130,3,8.0,24.48552894592285,0.05,0.0484848469495773,459,445,459,445,0.9694989106753812,165,7,165,47.92329788208008,30.177993774414062,denoised_native_fdr,0.048484848484848485
130,4,8.0,24.503103256225582,0.05,0.050000000745058,470,450,470,450,0.9574468085106383,100,4,100,40.44814682006836,28.92181205749512,denoised_native_fdr,0.05
130,5,8.0,28.69141387939453,0.05,0.050000000745058,478,448,478,448,0.9372384937238494,20,0,20,33.80070877075195,28.675800323486328,denoised_native_fdr,0.05
130,6,8.0,inf,0.05,inf,477,445,477,445,0.9329140461215932,0,0,0,30.74616241455078,28.675800323486328,denoised_native_fdr,
131,0,8.0,38.96996307373047,0.05,0.0497925318777561,481,429,481,429,0.8918918918918919,241,11,241,72.11277770996094,46.67978286743164,denoised_native_fdr,0.04979253112033195
131,1,8.0,27.75836181640625,0.05,0.0492610819637775,469,441,469,441,0.9402985074626866,406,19,406,57.78020095825195,34.07011413574219,denoised_native_fdr,0.04926108374384237
131,2,8.0,25.35863876342773,0.05,0.0461956523358821,449,446,449,446,0.9933184855233852,368,16,368,52.95026779174805,32.86979675292969,denoised_native_fdr,0.04619565217391304
131,3,8.0,25.387155532836918,0.05,0.0436507947742939,452,443,452,443,0.9800884955752212,252,10,252,45.93058776855469,30.348241806030277,denoised_native_fdr,0.04365079365079365
131,4,8.0,25.525634765625,0.05,0.0496894419193267,457,444,457,444,0.9715536105032824,161,7,161,42.60140228271485,30.348241806030277,denoised_native_fdr,0.049689440993788817
131,5,8.0,25.9690055847168,0.05,0.0425531901419162,487,452,487,452,0.9281314168377824,94,3,94,39.33656692504883,30.348241806030277,denoised_native_fdr,0.0425531914893617
131,6,8.0,inf,0.05,inf,486,460,486,460,0.9465020576131687,0,0,0,35.89130783081055,30.348241806030277,denoised_native_fdr,
132,0,8.0,35.07950973510742,0.05,0.0491803288459777,493,427,493,427,0.8661257606490872,366,17,366,75.68672180175781,60.4667854309082,denoised_native_fdr,0.04918032786885246
132,1,8.0,26.23579216003418,0.05,0.0473933666944503,470,425,470,425,0.9042553191489362,422,19,422,54.304935455322266,35.1098518371582,denoised_native_fdr,0.04739336492890995
132,2,8.0,24.30890655517578,0.05,0.047752808779478,432,442,432,442,1.023148148148148,356,16,356,47.80377197265625,34.036312103271484,denoised_native_fdr,0.047752808988764044
132,3,8.0,22.93120002746582,0.05,0.0498533733189106,448,436,448,436,0.9732142857142856,341,16,341,39.550628662109375,34.036312103271484,denoised_native_fdr,0.04985337243401759
132,4,8.0,22.59092140197754,0.05,0.0489795915782451,445,437,445,437,0.9820224719101124,245,11,245,38.09961700439453,30.989501953125,denoised_native_fdr,0.04897959183673469
132,5,8.0,23.44740104675293,0.05,0.0480000004172325,459,442,459,442,0.9629629629629628,125,5,125,34.66358947753906,30.989501953125,denoised_native_fdr,0.048
132,6,8.0,22.06471443176269,0.05,0.0494505502283573,474,443,474,443,0.9345991561181436,182,8,182,31.30957794189453,24.333017349243164,denoised_native_fdr,0.04945054945054945
132,7,8.0,21.809246063232425,0.05,0.0495867766439914,479,446,479,446,0.931106471816284,121,5,121,29.949630737304688,24.333017349243164,denoised_native_fdr,0.049586776859504134
132,8,8.0,inf,0.05,inf,480,444,480,444,0.925,0,0,0,29.14887237548828,24.333017349243164,denoised_native_fdr,
133,0,8.0,29.56307411193848,0.05,0.0488372109830379,483,436,483,436,0.9026915113871636,430,20,430,111.641357421875,47.29293441772461,denoised_native_fdr,0.04883720930232558
133,1,8.0,26.74943733215332,0.05,0.0480000004172325,463,442,463,442,0.9546436285097192,375,17,375,61.31051254272461,41.79918670654297,denoised_native_fdr,0.048
133,2,8.0,24.62699317932129,0.05,0.0483383685350418,446,449,446,449,1.006726457399103,331,15,331,49.401145935058594,29.72815704345703,denoised_native_fdr,0.04833836858006042
133,3,8.0,22.315418243408203,0.05,0.048048049211502,454,456,454,456,1.0044052863436124,333,15,333,42.13973617553711,26.69198036193848,denoised_native_fdr,0.04804804804804805
133,4,8.0,22.129240036010746,0.05,0.0480349361896514,457,463,457,463,1.013129102844639,229,10,229,35.81351089477539,26.69198036193848,denoised_native_fdr,0.048034934497816595
133,5,8.0,24.69576072692871,0.05,0.0447761192917823,467,460,467,460,0.9850107066381156,67,2,67,33.606231689453125,26.69198036193848,denoised_native_fdr,0.04477611940298507
133,6,8.0,20.476436614990234,0.05,0.0477815717458725,474,462,474,462,0.9746835443037974,293,13,293,31.26437759399414,24.527833938598636,denoised_native_fdr,0.04778156996587031
133,7,8.0,20.659528732299805,0.05,0.0445859879255294,483,461,483,461,0.9544513457556936,157,6,157,29.6328239440918,24.527833938598636,denoised_native_fdr,0.044585987261146494
133,8,8.0,19.86552619934082,0.05,0.0471204183995723,483,466,483,466,0.9648033126293996,191,8,191,27.2288875579834,24.52737045288086,denoised_native_fdr,0.04712041884816754
133,9,8.0,inf,0.05,inf,482,465,482,465,0.9647302904564315,0,0,0,25.63525009155273,24.52737045288086,denoised_native_fdr,
134,0,8.0,41.020206451416016,0.05,0.0471204183995723,457,427,457,427,0.9343544857768052,191,8,191,109.4272003173828,46.30378723144531,denoised_native_fdr,0.04712041884816754
134,1,8.0,26.408912658691406,0.05,0.048165138810873,471,422,471,422,0.8959660297239915,436,20,436,57.691551208496094,36.731201171875,denoised_native_fdr,0.0481651376146789
134,2,8.0,24.36854553222656,0.05,0.0497237555682659,444,427,444,427,0.9617117117117115,362,17,362,47.721954345703125,32.68307113647461,denoised_native_fdr,0.049723756906077346
134,3,8.0,23.60566711425781,0.05,0.0484429076313972,441,436,441,436,0.9886621315192744,289,13,289,46.41387939453125,28.931020736694336,denoised_native_fdr,0.04844290657439446
134,4,8.0,23.36605834960937,0.05,0.0485436879098415,455,441,455,441,0.9692307692307692,206,9,206,39.5661506652832,27.46025848388672,denoised_native_fdr,0.04854368932038835
134,5,8.0,23.21366500854492,0.05,0.050000000745058,463,443,463,443,0.956803455723542,140,6,140,32.861534118652344,26.561071395874023,denoised_native_fdr,0.05
134,6,8.0,21.70297241210937,0.05,0.046875,474,450,474,450,0.9493670886075948,256,11,256,29.519588470458984,23.937429428100582,denoised_native_fdr,0.046875
134,7,8.0,23.618986129760746,0.05,0.0333333350718021,477,462,477,462,0.9685534591194968,30,0,30,29.026273727416992,23.595258712768555,denoised_native_fdr,0.03333333333333333
134,8,8.0,inf,0.05,inf,480,464,480,464,0.9666666666666668,0,0,0,26.668249130249023,23.87493324279785,denoised_native_fdr,
135,0,8.0,32.25239944458008,0.05,0.0483460575342178,482,443,482,443,0.9190871369294604,393,18,393,65.06859588623047,44.5171127319336,denoised_native_fdr,0.04834605597964377
135,1,8.0,24.459413528442383,0.05,0.0498753115534782,453,450,453,450,0.9933774834437086,401,19,401,55.64598846435547,33.08141326904297,denoised_native_fdr,0.04987531172069826
135,2,8.0,23.64360237121582,0.05,0.0420420430600643,443,450,443,450,1.015801354401806,333,13,333,46.53794860839844,28.72279357910156,denoised_native_fdr,0.042042042042042045
135,3,8.0,22.678319931030277,0.05,0.0489510484039783,443,452,443,452,1.020316027088036,286,13,286,45.11060333251953,28.72275161743164,denoised_native_fdr,0.04895104895104895
135,4,8.0,22.863039016723636,0.05,0.0467836260795593,440,451,440,451,1.025,171,7,171,36.12787628173828,28.72275161743164,denoised_native_fdr,0.04678362573099415
135,5,8.0,20.895732879638672,0.05,0.0494296588003635,450,450,450,450,1.0,263,12,263,33.11391830444336,28.72275161743164,denoised_native_fdr,0.049429657794676805
135,6,8.0,23.438966751098636,0.05,0.0454545468091964,462,450,462,450,0.974025974025974,44,1,44,29.984542846679688,23.50787925720215,denoised_native_fdr,0.045454545454545456
135,7,8.0,inf,0.05,inf,465,453,465,453,0.9741935483870968,0,0,0,28.00473022460937,23.434005737304688,denoised_native_fdr,
136,0,8.0,34.38272476196289,0.05,0.0489296652376651,464,432,464,432,0.9310344827586208,327,15,327,78.39991760253906,44.33829116821289,denoised_native_fdr,0.04892966360856269
136,1,8.0,27.077974319458008,0.05,0.0466321259737014,463,439,463,439,0.9481641468682506,386,17,386,56.87845230102539,39.119895935058594,denoised_native_fdr,0.046632124352331605
136,2,8.0,26.962352752685547,0.05,0.04296875,451,445,451,445,0.9866962305986696,256,10,256,50.7290267944336,35.98878860473633,denoised_native_fdr,0.04296875
136,3,8.0,25.97173118591309,0.05,0.0463917516171932,458,443,458,443,0.9672489082969432,194,8,194,45.03137969970703,31.74768829345703,denoised_native_fdr,0.04639175257731959
136,4,8.0,25.27007293701172,0.05,0.0463576167821884,462,439,462,439,0.9502164502164502,151,6,151,40.53633880615234,29.98722648620605,denoised_native_fdr,0.046357615894039736
136,5,8.0,25.59470558166504,0.05,0.0408163256943225,452,443,452,443,0.9800884955752212,49,1,49,37.49127197265625,29.98722648620605,denoised_native_fdr,0.04081632653061224
136,6,8.0,23.905611038208008,0.05,0.0487804859876632,462,440,462,440,0.9523809523809524,164,7,164,35.25645065307617,29.98722648620605,denoised_native_fdr,0.04878048780487805
136,7,8.0,21.90081787109375,0.05,0.0491803288459777,470,448,470,448,0.9531914893617022,244,11,244,33.65107727050781,29.98722648620605,denoised_native_fdr,0.04918032786885246
136,8,8.0,20.929731369018555,0.05,0.0430622026324272,482,458,482,458,0.950207468879668,209,8,209,33.12482833862305,29.98722648620605,denoised_native_fdr,0.0430622009569378
136,9,8.0,inf,0.05,inf,472,452,472,452,0.9576271186440678,0,0,0,31.590988159179688,29.98722648620605,denoised_native_fdr,
137,0,8.0,28.82639503479004,0.05,0.0490654222667217,487,429,487,429,0.8809034907597536,428,20,428,82.08296203613281,39.02752304077149,denoised_native_fdr,0.04906542056074766
137,1,8.0,25.469470977783203,0.05,0.0477453581988811,453,435,453,435,0.9602649006622516,377,17,377,56.43651580810547,35.717018127441406,denoised_native_fdr,0.04774535809018567
137,2,8.0,23.53990173339844,0.05,0.050000000745058,449,433,449,433,0.9643652561247216,340,16,340,52.76988220214844,35.717018127441406,denoised_native_fdr,0.05
137,3,8.0,22.384929656982425,0.05,0.0498338863253593,463,434,463,434,0.937365010799136,301,14,301,39.684200286865234,29.339431762695312,denoised_native_fdr,0.04983388704318937
137,4,8.0,22.82141876220703,0.05,0.0440251566469669,458,450,458,450,0.982532751091703,159,6,159,36.61240005493164,29.339431762695312,denoised_native_fdr,0.0440251572327044
137,5,8.0,21.129451751708984,0.05,0.0433070883154869,467,447,467,447,0.9571734475374732,254,10,254,32.72299575805664,23.23981285095215,denoised_native_fdr,0.04330708661417323
137,6,8.0,20.621736526489254,0.05,0.0470588244497776,463,455,463,455,0.9827213822894167,170,7,170,31.090192794799805,22.780105590820312,denoised_native_fdr,0.047058823529411764
137,7,8.0,19.33575820922852,0.05,0.0482456125319004,475,447,475,447,0.9410526315789474,228,10,228,26.20052719116211,21.1245231628418,denoised_native_fdr,0.04824561403508772
137,8,8.0,18.439258575439453,0.05,0.0486725680530071,485,445,485,445,0.9175257731958762,226,10,226,24.420005798339844,21.1245231628418,denoised_native_fdr,0.048672566371681415
137,9,8.0,inf,0.05,inf,488,449,488,449,0.9200819672131147,0,0,0,23.294225692749023,21.1245231628418,denoised_native_fdr,
138,0,8.0,28.93754768371582,0.05,0.0484261512756347,481,441,481,441,0.9168399168399168,413,19,413,67.00147247314453,39.195777893066406,denoised_native_fdr,0.048426150121065374
138,1,8.0,25.656436920166016,0.05,0.0468319542706012,464,424,464,424,0.913793103448276,363,16,363,56.61800765991211,37.06420135498047,denoised_native_fdr,0.046831955922865015
138,2,8.0,26.748273849487305,0.05,0.048309177160263,457,436,457,436,0.9540481400437636,207,9,207,44.52896118164063,31.43976593017578,denoised_native_fdr,0.04830917874396135
138,3,8.0,24.80665397644043,0.05,0.0495049506425857,458,449,458,449,0.980349344978166,202,9,202,35.97560501098633,28.40690040588379,denoised_native_fdr,0.04950495049504951
138,4,8.0,22.1136531829834,0.05,0.0479233227670192,480,451,480,451,0.9395833333333332,313,14,313,35.31526184082031,25.40361976623535,denoised_native_fdr,0.04792332268370607
138,5,8.0,20.28908348083496,0.05,0.0488599352538585,461,457,461,457,0.9913232104121475,307,14,307,31.18370819091797,25.13529396057129,denoised_native_fdr,0.048859934853420196
138,6,8.0,20.32474899291992,0.05,0.0465116277337074,476,463,476,463,0.972689075630252,172,7,172,28.904571533203125,22.0775203704834,denoised_native_fdr,0.046511627906976744
138,7,8.0,19.647798538208008,0.05,0.0486486479640007,484,465,484,465,0.9607438016528924,185,8,185,27.63161277770996,21.2218074798584,denoised_native_fdr,0.04864864864864865
138,8,8.0,21.2596435546875,0.05,0.0476190485060215,478,461,478,461,0.9644351464435148,21,0,21,26.259685516357425,21.134307861328125,denoised_native_fdr,0.047619047619047616
138,9,8.0,inf,0.05,inf,480,463,480,463,0.9645833333333332,0,0,0,21.615108489990234,21.134307861328125,denoised_native_fdr,
139,0,8.0,37.77250671386719,0.05,0.0479704812169075,467,437,467,437,0.9357601713062098,271,12,271,100.97601318359376,59.52774810791016,denoised_native_fdr,0.04797047970479705
139,1,8.0,27.066823959350582,0.05,0.0360824726521968,456,443,456,443,0.9714912280701754,388,13,388,62.2868537902832,36.40254592895508,denoised_native_fdr,0.03608247422680412
139,2,8.0,25.23089599609375,0.05,0.0438871458172798,440,452,440,452,1.0272727272727271,319,13,319,56.0770378112793,29.34357070922852,denoised_native_fdr,0.0438871473354232
139,3,8.0,25.028573989868164,0.05,0.0471698120236396,461,452,461,452,0.980477223427332,212,9,212,40.613075256347656,26.939842224121094,denoised_native_fdr,0.04716981132075472
139,4,8.0,25.551233291625977,0.05,0.0485436879098415,463,460,463,460,0.9935205183585312,103,4,103,40.11410140991211,26.939842224121094,denoised_native_fdr,0.04854368932038835
139,5,8.0,27.18515014648437,0.05,0.0294117648154497,466,461,466,461,0.9892703862660944,34,0,34,32.198055267333984,26.939842224121094,denoised_native_fdr,0.029411764705882353
139,6,8.0,25.648155212402344,0.05,0.0465116277337074,465,459,465,459,0.9870967741935484,43,1,43,29.97833633422852,26.813312530517575,denoised_native_fdr,0.046511627906976744
139,7,8.0,inf,0.05,inf,464,459,464,459,0.9892241379310344,0,0,0,30.354616165161133,25.63382148742676,denoised_native_fdr,
140,0,8.0,31.008731842041016,0.05,0.0471204183995723,469,418,469,418,0.8912579957356077,382,17,382,76.47608947753906,46.01242446899414,denoised_native_fdr,0.04712041884816754
140,1,8.0,26.602523803710938,0.05,0.048048049211502,444,426,444,426,0.9594594594594594,333,15,333,68.45049285888672,37.16372680664063,denoised_native_fdr,0.04804804804804805
140,2,8.0,24.984506607055664,0.05,0.050000000745058,447,432,447,432,0.9664429530201344,280,13,280,46.70610427856445,30.974573135375977,denoised_native_fdr,0.05
140,3,8.0,26.286975860595703,0.05,0.0480000004172325,455,433,455,433,0.9516483516483516,125,5,125,44.01069259643555,30.206615447998047,denoised_native_fdr,0.048
140,4,8.0,24.826400756835938,0.05,0.047244094312191,469,430,469,430,0.9168443496801706,127,5,127,37.83787536621094,26.251436233520508,denoised_native_fdr,0.047244094488188976
140,5,8.0,26.30039596557617,0.05,0.0399999991059303,466,438,466,438,0.9399141630901288,25,0,25,37.11772537231445,26.251436233520508,denoised_native_fdr,0.04
140,6,8.0,inf,0.05,inf,469,438,469,438,0.9339019189765458,0,0,0,35.53337478637695,26.251436233520508,denoised_native_fdr,
141,0,8.0,35.530765533447266,0.05,0.0495356023311615,458,432,458,432,0.9432314410480348,323,15,323,81.21912384033203,47.22148132324219,denoised_native_fdr,0.04953560371517028
141,1,8.0,27.512680053710938,0.05,0.0487804859876632,456,440,456,440,0.9649122807017544,369,17,369,64.23140716552734,47.22148132324219,denoised_native_fdr,0.04878048780487805
141,2,8.0,24.071043014526367,0.05,0.0497237555682659,468,455,468,455,0.9722222222222222,362,17,362,51.05800247192383,36.29037094116211,denoised_native_fdr,0.049723756906077346
141,3,8.0,23.41373062133789,0.05,0.0492424257099628,445,454,445,454,1.0202247191011236,264,12,264,40.1119384765625,31.327024459838867,denoised_native_fdr,0.04924242424242424
141,4,8.0,23.973966598510746,0.05,0.0496453903615474,457,450,457,450,0.9846827133479212,141,6,141,36.20614242553711,31.327024459838867,denoised_native_fdr,0.04964539007092199
141,5,8.0,23.40219116210937,0.05,0.0490196086466312,472,453,472,453,0.9597457627118644,102,4,102,32.846920013427734,27.166671752929688,denoised_native_fdr,0.049019607843137254
141,6,8.0,inf,0.05,inf,479,451,479,451,0.941544885177453,0,0,0,30.979480743408203,27.166671752929688,denoised_native_fdr,
142,0,8.0,37.84478759765625,0.05,0.0484581515192985,471,431,471,431,0.9150743099787686,227,10,227,93.365966796875,44.20138168334961,denoised_native_fdr,0.048458149779735685
142,1,8.0,28.21823501586914,0.05,0.0458221025764942,471,440,471,440,0.9341825902335456,371,16,371,59.3620491027832,38.47032165527344,denoised_native_fdr,0.04582210242587601
142,2,8.0,24.734603881835938,0.05,0.0490797534584999,465,441,465,441,0.9483870967741936,326,15,326,54.17115020751953,34.91834259033203,denoised_native_fdr,0.049079754601226995
142,3,8.0,24.6962890625,0.05,0.0441176481544971,475,444,475,444,0.9347368421052632,204,8,204,38.76052474975586,29.628173828125,denoised_native_fdr,0.04411764705882353
142,4,8.0,23.637849807739254,0.05,0.0450000017881393,479,445,479,445,0.92901878914405,200,8,200,34.44450378417969,27.095909118652344,denoised_native_fdr,0.045
142,5,8.0,23.35630226135254,0.05,0.0490196086466312,474,443,474,443,0.9345991561181436,102,4,102,34.22980117797852,25.37408447265625,denoised_native_fdr,0.049019607843137254
142,6,8.0,inf,0.05,inf,476,446,476,446,0.9369747899159664,0,0,0,29.77987289428711,25.04774475097656,denoised_native_fdr,
143,0,8.0,40.83974075317383,0.05,0.0462962947785854,493,423,493,423,0.8580121703853956,216,9,216,107.56480407714844,45.57535552978516,denoised_native_fdr,0.046296296296296294
143,1,8.0,26.06623649597168,0.05,0.0464601777493953,493,432,493,432,0.8762677484787018,452,20,452,59.08935928344727,39.858795166015625,denoised_native_fdr,0.046460176991150445
143,2,8.0,25.80575180053711,0.05,0.0467289723455905,455,441,455,441,0.9692307692307692,321,14,321,53.72943115234375,37.53584289550781,denoised_native_fdr,0.04672897196261682
143,3,8.0,24.78912734985352,0.05,0.0471014492213726,455,452,455,452,0.9934065934065934,276,12,276,49.276611328125,34.95994186401367,denoised_native_fdr,0.04710144927536232
143,4,8.0,24.959856033325195,0.05,0.0490797534584999,451,449,451,449,0.9955654101995566,163,7,163,37.24828720092773,28.066606521606445,denoised_native_fdr,0.049079754601226995
143,5,8.0,24.95558357238769,0.05,0.0459770113229751,462,455,462,455,0.9848484848484848,87,3,87,33.95318603515625,28.066606521606445,denoised_native_fdr,0.04597701149425287
143,6,8.0,27.2849235534668,0.05,0.0476190485060215,476,455,476,455,0.9558823529411764,21,0,21,33.33309555053711,27.045597076416016,denoised_native_fdr,0.047619047619047616
143,7,8.0,inf,0.05,inf,477,455,477,455,0.9538784067085954,0,0,0,32.0171012878418,27.045597076416016,denoised_native_fdr,
144,0,8.0,33.60413360595703,0.05,0.0483870953321456,481,444,481,444,0.9230769230769232,372,17,372,75.28302764892578,59.55220031738281,denoised_native_fdr,0.04838709677419355
144,1,8.0,27.160215377807617,0.05,0.0493506491184234,469,437,469,437,0.9317697228144988,385,18,385,55.90450286865234,40.93854522705078,denoised_native_fdr,0.04935064935064935
144,2,8.0,24.79498672485352,0.05,0.0458452738821506,457,459,457,459,1.0043763676148796,349,15,349,49.95216369628906,28.72261619567871,denoised_native_fdr,0.045845272206303724
144,3,8.0,24.96346664428711,0.05,0.0469483584165573,463,463,463,463,1.0,213,9,213,46.00819778442383,28.72261619567871,denoised_native_fdr,0.046948356807511735
144,4,8.0,25.030296325683597,0.05,0.0476190485060215,468,457,468,457,0.9764957264957264,126,5,126,39.95711135864258,28.72261619567871,denoised_native_fdr,0.047619047619047616
144,5,8.0,28.36504554748535,0.05,0.0344827584922313,470,459,470,459,0.9765957446808512,29,0,29,37.57499694824219,28.34003257751465,denoised_native_fdr,0.034482758620689655
144,6,8.0,inf,0.05,inf,475,462,475,462,0.9726315789473684,0,0,0,35.68691635131836,28.34003257751465,denoised_native_fdr,
145,0,8.0,34.3526725769043,0.05,0.0492753610014915,473,440,473,440,0.9302325581395348,345,16,345,101.37703704833984,46.07070541381836,denoised_native_fdr,0.04927536231884058
145,1,8.0,27.31058120727539,0.05,0.0497382208704948,474,446,474,446,0.940928270042194,382,18,382,58.728912353515625,38.42353820800781,denoised_native_fdr,0.049738219895287955
145,2,8.0,25.977739334106445,0.05,0.0487012974917888,462,434,462,434,0.9393939393939394,308,14,308,47.71910095214844,38.42353820800781,denoised_native_fdr,0.048701298701298704
145,3,8.0,24.26764678955078,0.05,0.0485074631869792,470,453,470,453,0.9638297872340426,268,12,268,45.260780334472656,38.42353820800781,denoised_native_fdr,0.048507462686567165
145,4,8.0,23.95443153381348,0.05,0.0496894419193267,469,440,469,440,0.9381663113006397,161,7,161,40.94903564453125,29.868593215942383,denoised_native_fdr,0.049689440993788817
145,5,8.0,inf,0.05,inf,473,444,473,444,0.9386892177589852,0,0,0,36.28369903564453,29.868593215942383,denoised_native_fdr,
146,0,8.0,29.120136260986328,0.05,0.0492610819637775,502,435,502,435,0.8665338645418327,406,19,406,71.49337768554688,45.49534225463867,denoised_native_fdr,0.04926108374384237
146,1,8.0,26.435375213623047,0.05,0.0498442351818084,479,441,479,441,0.9206680584551148,321,15,321,64.02229309082031,32.80644226074219,denoised_native_fdr,0.04984423676012461
146,2,8.0,25.474903106689453,0.05,0.0466101691126823,469,434,469,434,0.9253731343283582,236,10,236,48.21596145629883,32.80644226074219,denoised_native_fdr,0.046610169491525424
146,3,8.0,23.80085182189941,0.05,0.0480349361896514,480,448,480,448,0.9333333333333332,229,10,229,46.81173706054688,27.610580444335938,denoised_native_fdr,0.048034934497816595
146,4,8.0,23.096263885498047,0.05,0.050000000745058,478,450,478,450,0.9414225941422594,160,7,160,39.88739776611328,24.818809509277344,denoised_native_fdr,0.05
146,5,8.0,24.838172912597656,0.05,0.0303030312061309,467,445,467,445,0.9528907922912204,33,0,33,36.02057647705078,24.818809509277344,denoised_native_fdr,0.030303030303030304
